"","X.x","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","X.y","Município","idhm_2010"
"8650",8650,2018,2,"SP","PSL",3532900,2740,"eleito","presidente",27.0110410094637,372,"Nova Europa",0.765
"8651",8651,2018,2,"SP","PT",3533007,3403,"nao eleito","presidente",17.4004192872117,373,"Nova Granada",0.739
"8652",8652,2018,2,"SP","PT",3533106,597,"nao eleito","presidente",22.0865704772475,374,"Nova Guataporanga",0.726
"8653",8653,2018,2,"SP","PSL",3533205,1285,"eleito","presidente",30.6025244105739,375,"Nova Independência",0.735
"8654",8654,2018,2,"SP","PT",3533304,757,"nao eleito","presidente",19.1209901490275,377,"Nova Luzitânia",0.743
"8655",8655,2018,2,"SP","PSL",3534005,1721,"eleito","presidente",33.4499514091351,384,"Onda Verde",0.738
"8656",8656,2018,2,"SP","PSL",3534104,2601,"eleito","presidente",36.3268156424581,385,"Oriente",0.77
"8657",8657,2018,2,"SP","PT",3534708,13350,"nao eleito","presidente",12.3677530525653,391,"Ourinhos",0.778
"8658",8658,2018,2,"SP","PSL",3534757,3122,"eleito","presidente",31.198161287099,392,"Ouroeste",0.77
"8659",8659,2018,2,"SP","PT",3535101,1779,"nao eleito","presidente",17.2718446601942,396,"Palmares Paulista",0.722
"8660",8660,2018,2,"SP","PSL",3535606,6189,"eleito","presidente",32.100622406639,401,"Paraibuna",0.719
"8661",8661,2018,2,"SP","PSL",3536109,2681,"eleito","presidente",35.8566269894343,406,"Pardinho",0.727
"8662",8662,2018,2,"SP","PSL",3536208,7104,"eleito","presidente",36.6204443528017,407,"Pariquera-Açu",0.736
"8663",8663,2018,2,"SP","PSL",3536257,1295,"eleito","presidente",37.7001455604076,408,"Parisi",0.721
"8664",8664,2018,2,"SP","PSL",3536307,5293,"eleito","presidente",35.6719234398167,409,"Patrocínio Paulista",0.73
"8665",8665,2018,2,"SP","PSL",3536802,2405,"eleito","presidente",35.0685331000292,415,"Pedra Bela",0.677
"8666",8666,2018,2,"SP","PT",3536802,969,"nao eleito","presidente",14.1294838145232,415,"Pedra Bela",0.677
"8667",8667,2018,2,"SP","PT",3537503,1057,"nao eleito","presidente",12.2352124088436,423,"Pereiras",0.736
"8668",8668,2018,2,"SP","PT",3537602,10296,"nao eleito","presidente",15.1216073316884,424,"Peruíbe",0.749
"8669",8669,2018,2,"SP","PT",3537800,7451,"nao eleito","presidente",13.1195745954607,426,"Piedade",0.716
"8670",8670,2018,2,"SP","PSL",3538204,5461,"eleito","presidente",39.4894786318606,430,"Pinhalzinho",0.725
"8671",8671,2018,2,"SP","PT",3538204,1364,"nao eleito","presidente",9.86333068190035,430,"Pinhalzinho",0.725
"8672",8672,2018,2,"SP","PT",3538600,2878,"nao eleito","presidente",9.6820857863751,433,"Piracaia",0.739
"8673",8673,2018,2,"SP","PSL",3538709,158008,"eleito","presidente",38.6054841444554,434,"Piracicaba",0.785
"8674",8674,2018,2,"SP","PT",3538907,2306,"nao eleito","presidente",11.0329649299077,436,"Pirajuí",0.749
"8675",8675,2018,2,"SP","PT",3539103,3302,"nao eleito","presidente",19.3076833118933,438,"Pirapora do Bom Jesus",0.727
"8676",8676,2018,2,"SP","PT",3539608,1127,"nao eleito","presidente",19.484785615491,443,"Planalto",0.719
"8677",8677,2018,2,"SP","PSL",3540507,3143,"eleito","presidente",36.1305897229567,453,"Porangaba",0.703
"8678",8678,2018,2,"SP","PT",3540705,5502,"nao eleito","presidente",9.74616052291286,455,"Porto Ferreira",0.751
"8679",8679,2018,2,"SP","PT",3540754,2169,"nao eleito","presidente",12.2938275803435,456,"Potim",0.697
"8680",8680,2018,2,"SP","PT",3540853,325,"nao eleito","presidente",17.7498634625887,458,"Pracinha",0.696
"8681",8681,2018,2,"SP","PSL",3540903,6276,"eleito","presidente",34.345756033492,459,"Pradópolis",0.733
"8682",8682,2018,2,"SP","PSL",3541604,12565,"eleito","presidente",34.6639814610461,467,"Promissão",0.743
"8683",8683,2018,2,"SP","PT",3541604,5333,"nao eleito","presidente",14.7125358640477,467,"Promissão",0.743
"8684",8684,2018,2,"SP","PSL",3541703,5221,"eleito","presidente",36.1065006915629,469,"Quatá",0.738
"8685",8685,2018,2,"SP","PSL",3542008,2473,"eleito","presidente",34.5970900951315,472,"Quintana",0.732
"8686",8686,2018,2,"SP","PT",3542404,2814,"nao eleito","presidente",13.4262130826852,476,"Regente Feijó",0.768
"8687",8687,2018,2,"SP","PSL",3542701,2599,"eleito","presidente",29.261427606395,479,"Restinga",0.705
"8688",8688,2018,2,"SP","PT",3543253,1898,"nao eleito","presidente",20.6843940714908,486,"Ribeirão Grande",0.705
"8689",8689,2018,2,"SP","PT",3544509,569,"nao eleito","presidente",14.467327739639,500,"Rubinéia",0.759
"8690",8690,2018,2,"SP","PSL",3545308,14417,"eleito","presidente",34.9876231616755,509,"Salto de Pirapora",0.729
"8691",8691,2018,2,"SP","PT",3546108,464,"nao eleito","presidente",15.9395396770869,516,"Santa Clara d'Oeste",0.733
"8692",8692,2018,2,"SP","PT",3546900,1967,"nao eleito","presidente",20.2054442732409,525,"Santa Lucia",0.737
"8693",8693,2018,2,"SP","PT",3547304,20077,"nao eleito","presidente",16.0927555747928,529,"Santana de Parnaíba",0.814
"8694",8694,2018,2,"SP","PT",3547601,3554,"nao eleito","presidente",14.5156020258128,532,"Santa Rosa do Viterbo",0.77
"8695",8695,2018,2,"SP","PT",3548401,662,"nao eleito","presidente",14.3383149231102,542,"Santópolis do Aguapeí",0.74
"8696",8696,2018,2,"SP","PT",3548807,25514,"nao eleito","presidente",12.1451862430084,546,"São Caetano do Sul",0.862
"8697",8697,2018,2,"SP","PT",3549003,604,"nao eleito","presidente",18.1000899011088,548,"São Francisco",0.723
"8698",8698,2018,2,"SP","PSL",3549706,20490,"eleito","presidente",37.3802791206786,556,"São José do Rio Pardo",0.774
"8699",8699,2018,2,"SP","PT",3549953,2828,"nao eleito","presidente",18.0391656566945,559,"São Lourenço da Serra",0.728
"8700",8700,2018,2,"SP","PSL",3550308,3694834,"eleito","presidente",29.6038474712411,563,"São Paulo",0.805
"8701",8701,2018,2,"SP","PSL",3550407,14483,"eleito","presidente",40.4553072625698,564,"São Pedro",0.755
"8702",8702,2018,2,"SP","PT",3551009,57415,"nao eleito","presidente",16.5652526406597,570,"São Vicente",0.768
"8703",8703,2018,2,"SP","PSL",3551108,3125,"eleito","presidente",33.0547916225936,571,"Sarapuí",0.707
"8704",8704,2018,2,"SP","PSL",3551207,1140,"eleito","presidente",26.8994808872109,572,"Sarutaiá",0.688
"8705",8705,2018,2,"SP","PT",3552403,40727,"nao eleito","presidente",15.4766066759895,584,"Sumaré",0.762
"8706",8706,2018,2,"SP","PSL",3552908,1949,"eleito","presidente",27.4352477477477,590,"Taciba",0.723
"8707",8707,2018,2,"SP","PSL",3553302,7596,"eleito","presidente",34.4177616674218,594,"Tambaú",0.731
"8708",8708,2018,2,"SP","PSL",3553401,10629,"eleito","presidente",38.2572076449627,595,"Tanabi",0.748
"8709",8709,2018,2,"SP","PT",3553401,3143,"nao eleito","presidente",11.3126732174351,595,"Tanabi",0.748
"8710",8710,2018,2,"SP","PSL",3553955,5665,"eleito","presidente",35.2498288843258,603,"Tarumã",0.753
"8711",8711,2018,2,"SP","PT",3554003,11048,"nao eleito","presidente",9.60127924357771,604,"Tatuí",0.752
"8712",8712,2018,2,"SP","PT",3554508,3825,"nao eleito","presidente",9.093502603238,609,"Tietê",0.778
"8713",8713,2018,2,"SP","PT",3554706,1024,"nao eleito","presidente",10.0107537393685,612,"Torrinha",0.744
"8714",8714,2018,2,"SP","PT",3556958,405,"nao eleito","presidente",17.404383326171,640,"Vitória Brasil",0.725
"8715",8715,2018,1,"SP","NOVO",3501103,42,"nao eleito","presidente",0.835488362840661,13,"Alto Alegre",0.7
"8716",8716,2018,1,"SP","PSDB",3501103,269,"nao eleito","presidente",5.35110403819375,13,"Alto Alegre",0.7
"8717",8717,2018,1,"SP","PT",3501103,339,"2º turno","presidente",6.74358464292819,13,"Alto Alegre",0.7
"8718",8718,2018,1,"SP","DC",3501152,4,"nao eleito","presidente",0.0204310961283073,14,"Alumínio",0.766
"8719",8719,2018,1,"SP","MDB",3501152,147,"nao eleito","presidente",0.750842782715293,14,"Alumínio",0.766
"8720",8720,2018,1,"SP","PODE",3501152,63,"nao eleito","presidente",0.32178976402084,14,"Alumínio",0.766
"8721",8721,2018,1,"SP","PSL",3501400,1090,"2º turno","presidente",27.7707006369427,17,"Álvaro de Carvalho",0.688
"8722",8722,2018,1,"SP","PSDB",3501509,156,"nao eleito","presidente",4.19693301049233,18,"Alvinlândia",0.722
"8723",8723,2018,1,"SP","PATRIOTA",3501608,965,"nao eleito","presidente",0.377526788753223,19,"Americana",0.811
"8724",8724,2018,1,"SP","NOVO",3501707,575,"nao eleito","presidente",1.57737360436727,20,"Américo Brasiliense",0.751
"8725",8725,2018,1,"SP","PDT",3501806,252,"nao eleito","presidente",3.5688995892933,21,"Américo de Campos",0.745
"8726",8726,2018,1,"SP","PSOL",3501806,4,"nao eleito","presidente",0.0566491998300524,21,"Américo de Campos",0.745
"8727",8727,2018,1,"SP","PSDB",3501905,4374,"nao eleito","presidente",5.90402915569953,22,"Amparo",0.785
"8728",8728,2018,1,"SP","PSOL",3501905,201,"nao eleito","presidente",0.271309981777688,22,"Amparo",0.785
"8729",8729,2018,1,"SP","NOVO",3502002,105,"nao eleito","presidente",1.953125,23,"Analândia",0.754
"8730",8730,2018,1,"SP","PSDB",3502002,395,"nao eleito","presidente",7.34747023809524,23,"Analândia",0.754
"8731",8731,2018,1,"SP","PSTU",3502200,4,"nao eleito","presidente",0.0164602279741574,25,"Angatuba",0.719
"8732",8732,2018,1,"SP","MDB",3502408,21,"nao eleito","presidente",0.431654676258993,27,"Anhumas",0.741
"8733",8733,2018,1,"SP","NOVO",3502408,82,"nao eleito","presidente",1.68550873586845,27,"Anhumas",0.741
"8734",8734,2018,1,"SP","NOVO",3502507,908,"nao eleito","presidente",2.13692311312984,28,"Aparecida",0.755
"8735",8735,2018,1,"SP","PSL",3502507,13302,"2º turno","presidente",31.3054529194418,28,"Aparecida",0.755
"8736",8736,2018,1,"SP","PODE",3502705,79,"nao eleito","presidente",0.307848180188606,30,"Apiaí",0.71
"8737",8737,2018,1,"SP","PSDB",3502705,3060,"nao eleito","presidente",11.9242459667992,30,"Apiaí",0.71
"8738",8738,2018,1,"SP","PSTU",3502705,3,"nao eleito","presidente",0.0116904372223521,30,"Apiaí",0.71
"8739",8739,2018,1,"SP","NOVO",3502754,286,"nao eleito","presidente",1.35841170323929,31,"Araçariguama",0.704
"8740",8740,2018,1,"SP","PDT",3502754,855,"nao eleito","presidente",4.06098603590767,31,"Araçariguama",0.704
"8741",8741,2018,1,"SP","PSOL",3502754,55,"nao eleito","presidente",0.26123301985371,31,"Araçariguama",0.704
"8742",8742,2018,1,"SP","PODE",3502804,780,"nao eleito","presidente",0.38198593508198,32,"Araçatuba",0.788
"8743",8743,2018,1,"SP","PSL",3502804,69755,"2º turno","presidente",34.1608062841584,32,"Araçatuba",0.788
"8744",8744,2018,1,"SP","PSDB",3502903,2795,"nao eleito","presidente",8.04247115356948,33,"Araçoiaba da Serra",0.776
"8745",8745,2018,1,"SP","MDB",3503000,24,"nao eleito","presidente",0.396366639141206,34,"Aramina",0.74
"8746",8746,2018,1,"SP","PATRIOTA",3503109,20,"nao eleito","presidente",0.252143217347453,35,"Arandu",0.685
"8747",8747,2018,1,"SP","PSOL",3503109,13,"nao eleito","presidente",0.163893091275845,35,"Arandu",0.685
"8748",8748,2018,1,"SP","PT",3503109,658,"2º turno","presidente",8.29551185073122,35,"Arandu",0.685
"8749",8749,2018,1,"SP","PSDB",3503208,7048,"nao eleito","presidente",3.14683597430024,37,"Araraquara",0.815
"8750",8750,2018,1,"SP","PATRIOTA",3503307,516,"nao eleito","presidente",0.375087229588276,38,"Araras",0.781
"8751",8751,2018,1,"SP","PSDB",3503307,6015,"nao eleito","presidente",4.37238311235171,38,"Araras",0.781
"8752",8752,2018,1,"SP","PT",3503307,6221,"2º turno","presidente",4.52212723889277,38,"Araras",0.781
"8753",8753,2018,1,"SP","PATRIOTA",3503356,6,"nao eleito","presidente",0.206469373709566,39,"Arco Íris",0.722
"8754",8754,2018,1,"SP","PSDB",3503356,212,"nao eleito","presidente",7.29525120440468,39,"Arco Íris",0.722
"8755",8755,2018,1,"SP","PATRIOTA",3503406,10,"nao eleito","presidente",0.114586914174401,40,"Arealva",0.744
"8756",8756,2018,1,"SP","PATRIOTA",3503505,26,"nao eleito","presidente",0.593878483325719,41,"Areias",0.697
"8757",8757,2018,1,"SP","PSDB",3503505,537,"nao eleito","presidente",12.2658748286889,41,"Areias",0.697
"8758",8758,2018,1,"SP","PSOL",3503505,15,"nao eleito","presidente",0.342622201918684,41,"Areias",0.697
"8759",8759,2018,1,"SP","PT",3503505,694,"2º turno","presidente",15.8519872087711,41,"Areias",0.697
"8760",8760,2018,1,"SP","PATRIOTA",3503802,240,"nao eleito","presidente",0.479510898883139,44,"Artur Nogueira",0.749
"8761",8761,2018,1,"SP","PODE",3503802,225,"nao eleito","presidente",0.449541467702943,44,"Artur Nogueira",0.749
"8762",8762,2018,1,"SP","REDE",3503802,208,"nao eleito","presidente",0.415576112365387,44,"Artur Nogueira",0.749
"8763",8763,2018,1,"SP","PSL",3503950,629,"2º turno","presidente",24.4271844660194,46,"Aspásia",0.735
"8764",8764,2018,1,"SP","MDB",3504206,59,"nao eleito","presidente",0.374294233331219,49,"Auriflama",0.773
"8765",8765,2018,1,"SP","REDE",3504305,15,"nao eleito","presidente",0.269251480883145,50,"Avaí",0.714
"8766",8766,2018,1,"SP","PT",3504503,3752,"2º turno","presidente",4.34959019719224,52,"Avaré",0.767
"8767",8767,2018,1,"SP","PSTU",3504602,0,"nao eleito","presidente",0,53,"Bady Bassitt",0.746
"8768",8768,2018,1,"SP","NOVO",3504800,204,"nao eleito","presidente",1.94991397438348,55,"Bálsamo",0.756
"8769",8769,2018,1,"SP","PATRIOTA",3505005,1,"nao eleito","presidente",0.0279329608938547,57,"Barão de Antonina",0.711
"8770",8770,2018,1,"SP","PPL",3505005,0,"nao eleito","presidente",0,57,"Barão de Antonina",0.711
"8771",8771,2018,1,"SP","DC",3505302,12,"nao eleito","presidente",0.0285925325835736,60,"Barra Bonita",0.788
"8772",8772,2018,1,"SP","PSOL",3505302,117,"nao eleito","presidente",0.278777192689842,60,"Barra Bonita",0.788
"8773",8773,2018,1,"SP","REDE",3505351,8,"nao eleito","presidente",0.130463144161774,61,"Barra do Chapéu",0.66
"8774",8774,2018,1,"SP","MDB",3505500,652,"nao eleito","presidente",0.583392984967788,63,"Barretos",0.789
"8775",8775,2018,1,"SP","DC",3505609,6,"nao eleito","presidente",0.0191418089009411,64,"Barrinha",0.725
"8776",8776,2018,1,"SP","PODE",3505708,1120,"nao eleito","presidente",0.315297562074208,65,"Barueri",0.786
"8777",8777,2018,1,"SP","DC",3505807,3,"nao eleito","presidente",0.0124843945068664,66,"Bastos",0.751
"8778",8778,2018,1,"SP","PPL",3505807,2,"nao eleito","presidente",0.00832292967124428,66,"Bastos",0.751
"8779",8779,2018,1,"SP","REDE",3505906,264,"nao eleito","presidente",0.450535010324761,67,"Batatais",0.761
"8780",8780,2018,1,"SP","PT",3506003,21762,"2º turno","presidente",5.79190963748001,68,"Bauru",0.801
"8781",8781,2018,1,"SP","PSTU",3506102,9,"nao eleito","presidente",0.0115873363288744,69,"Bebedouro",0.78
"8782",8782,2018,1,"SP","PSOL",3506201,3,"nao eleito","presidente",0.103234686854783,70,"Bento de Abreu",0.744
"8783",8783,2018,1,"SP","PSTU",3506300,2,"nao eleito","presidente",0.0177069499778663,71,"Bernardino de Campos",0.734
"8784",8784,2018,1,"SP","PDT",3506409,248,"nao eleito","presidente",2.66294427144851,73,"Bilac",0.768
"8785",8785,2018,1,"SP","PSTU",3506409,2,"nao eleito","presidente",0.0214753570278106,73,"Bilac",0.768
"8786",8786,2018,1,"SP","MDB",3506508,493,"nao eleito","presidente",0.402163361530994,74,"Birigui",0.78
"8787",8787,2018,1,"SP","PDT",3506508,3528,"nao eleito","presidente",2.87795606385669,74,"Birigui",0.78
"8788",8788,2018,1,"SP","PSOL",3506607,81,"nao eleito","presidente",0.261678619887575,75,"Biritiba Mirim",0.712
"8789",8789,2018,1,"SP","DC",3506805,2,"nao eleito","presidente",0.0162800162800163,77,"Bocaina",0.742
"8790",8790,2018,1,"SP","PATRIOTA",3506805,28,"nao eleito","presidente",0.227920227920228,77,"Bocaina",0.742
"8791",8791,2018,1,"SP","PPL",3506805,5,"nao eleito","presidente",0.0407000407000407,77,"Bocaina",0.742
"8792",8792,2018,1,"SP","PSOL",3506805,11,"nao eleito","presidente",0.0895400895400895,77,"Bocaina",0.742
"8793",8793,2018,1,"SP","NOVO",3507001,979,"nao eleito","presidente",1.70709166681198,79,"Boituva",0.78
"8794",8794,2018,1,"SP","PSL",3507001,18289,"2º turno","presidente",31.8907042842944,79,"Boituva",0.78
"8795",8795,2018,1,"SP","PDT",3507100,919,"nao eleito","presidente",3.97285146117932,80,"Bom Jesus dos Perdões",0.713
"8796",8796,2018,1,"SP","PSDB",3507100,1541,"nao eleito","presidente",6.66176724883279,80,"Bom Jesus dos Perdões",0.713
"8797",8797,2018,1,"SP","NOVO",3507159,25,"nao eleito","presidente",0.560161326462021,81,"Bom Sucesso de Itararé",0.66
"8798",8798,2018,1,"SP","PATRIOTA",3507159,10,"nao eleito","presidente",0.224064530584808,81,"Bom Sucesso de Itararé",0.66
"8799",8799,2018,1,"SP","PSTU",3507209,0,"nao eleito","presidente",0,82,"Borá",0.746
"8800",8800,2018,1,"SP","NOVO",3507308,86,"nao eleito","presidente",1.64719402413331,83,"Boracéia",0.754
"8801",8801,2018,1,"SP","PATRIOTA",3507308,14,"nao eleito","presidente",0.268147864393794,83,"Boracéia",0.754
"8802",8802,2018,1,"SP","PSOL",3507308,2,"nao eleito","presidente",0.038306837770542,83,"Boracéia",0.754
"8803",8803,2018,1,"SP","MDB",3507407,37,"nao eleito","presidente",0.250270562770563,84,"Borborema",0.73
"8804",8804,2018,1,"SP","PSDB",3507407,1055,"nao eleito","presidente",7.13609307359307,84,"Borborema",0.73
"8805",8805,2018,1,"SP","PSTU",3507456,0,"nao eleito","presidente",0,85,"Borebi",0.705
"8806",8806,2018,1,"SP","MDB",3507506,823,"nao eleito","presidente",0.566519587259849,86,"Botucatu",0.8
"8807",8807,2018,1,"SP","PSL",3507506,42056,"2º turno","presidente",28.9496327603891,86,"Botucatu",0.8
"8808",8808,2018,1,"SP","PSDB",3507605,12409,"nao eleito","presidente",7.15818498563633,87,"Bragança Paulista",0.776
"8809",8809,2018,1,"SP","PT",3507605,6047,"2º turno","presidente",3.4882379408609,87,"Bragança Paulista",0.776
"8810",8810,2018,1,"SP","DC",3507704,5,"nao eleito","presidente",0.0798594473726242,88,"Braúna",0.737
"8811",8811,2018,1,"SP","PSTU",3507704,1,"nao eleito","presidente",0.0159718894745248,88,"Braúna",0.737
"8812",8812,2018,1,"SP","PSDB",3507753,193,"nao eleito","presidente",5.31387665198238,89,"Brejo Alegre",0.71
"8813",8813,2018,1,"SP","PT",3507753,708,"2º turno","presidente",19.4933920704846,89,"Brejo Alegre",0.71
"8814",8814,2018,1,"SP","PSTU",3507803,0,"nao eleito","presidente",0,90,"Brodowski",0.755
"8815",8815,2018,1,"SP","MDB",3507902,128,"nao eleito","presidente",0.539287971350326,91,"Brotas",0.74
"8816",8816,2018,1,"SP","PATRIOTA",3507902,89,"nao eleito","presidente",0.374973667579524,91,"Brotas",0.74
"8817",8817,2018,1,"SP","PODE",3507902,66,"nao eleito","presidente",0.278070360227512,91,"Brotas",0.74
"8818",8818,2018,1,"SP","NOVO",3508207,112,"nao eleito","presidente",2.10407664850648,94,"Buritizal",0.735
"8819",8819,2018,1,"SP","PT",3508603,2354,"2º turno","presidente",6.82338618510682,98,"Cachoeira Paulista",0.764
"8820",8820,2018,1,"SP","PODE",3508702,45,"nao eleito","presidente",0.241610738255034,99,"Caconde",0.72
"8821",8821,2018,1,"SP","PDT",3508801,443,"nao eleito","presidente",2.56499334143941,100,"Cafelândia",0.742
"8822",8822,2018,1,"SP","PSDB",3508801,1274,"nao eleito","presidente",7.37652712639685,100,"Cafelândia",0.742
"8823",8823,2018,1,"SP","PSOL",3508801,26,"nao eleito","presidente",0.150541369926466,100,"Cafelândia",0.742
"8824",8824,2018,1,"SP","PPL",3509106,0,"nao eleito","presidente",0,103,"Caiuá",0.697
"8825",8825,2018,1,"SP","NOVO",3509205,1809,"nao eleito","presidente",2.10510391695953,104,"Cajamar",0.728
"8826",8826,2018,1,"SP","PODE",3509205,285,"nao eleito","presidente",0.331649870831103,104,"Cajamar",0.728
"8827",8827,2018,1,"SP","PSL",3509205,21840,"2º turno","presidente",25.4148532594782,104,"Cajamar",0.728
"8828",8828,2018,1,"SP","PSOL",3509205,297,"nao eleito","presidente",0.345614075918728,104,"Cajamar",0.728
"8829",8829,2018,1,"SP","REDE",3509205,532,"nao eleito","presidente",0.619079758884726,104,"Cajamar",0.728
"8830",8830,2018,1,"SP","PODE",3509601,263,"nao eleito","presidente",0.317886237822419,110,"Campo Limpo Paulista",0.769
"8831",8831,2018,1,"SP","PT",3509601,7145,"2º turno","presidente",8.63611090966229,110,"Campo Limpo Paulista",0.769
"8832",8832,2018,1,"SP","DC",3509700,10,"nao eleito","presidente",0.0203599641664631,111,"Campos do Jordão",0.749
"8833",8833,2018,1,"SP","PATRIOTA",3509700,214,"nao eleito","presidente",0.43570323316231,111,"Campos do Jordão",0.749
"8834",8834,2018,1,"SP","PSDB",3509700,6023,"nao eleito","presidente",12.2628064174607,111,"Campos do Jordão",0.749
"8835",8835,2018,1,"SP","NOVO",3509809,29,"nao eleito","presidente",0.571653853735462,112,"Campos Novos Paulista",0.706
"8836",8836,2018,1,"SP","PPL",3509809,1,"nao eleito","presidente",0.019712201852947,112,"Campos Novos Paulista",0.706
"8837",8837,2018,1,"SP","PSOL",3509809,4,"nao eleito","presidente",0.0788488074117879,112,"Campos Novos Paulista",0.706
"8838",8838,2018,1,"SP","PSDB",3509908,1034,"nao eleito","presidente",8.34341967239571,113,"Cananéia",0.72
"8839",8839,2018,1,"SP","PATRIOTA",3509957,19,"nao eleito","presidente",0.346841913106973,114,"Canas",0.704
"8840",8840,2018,1,"SP","PSTU",3509957,0,"nao eleito","presidente",0,114,"Canas",0.704
"8841",8841,2018,1,"SP","PT",3510005,1905,"2º turno","presidente",5.64093452962601,115,"Cândido Mota",0.747
"8842",8842,2018,1,"SP","PDT",3510104,139,"nao eleito","presidente",4.19306184012066,116,"Cândido Rodrigues",0.789
"8843",8843,2018,1,"SP","NOVO",3510153,27,"nao eleito","presidente",0.548334687246141,117,"Canitar",0.68
"8844",8844,2018,1,"SP","PDT",3510153,175,"nao eleito","presidente",3.5540211210398,117,"Canitar",0.68
"8845",8845,2018,1,"SP","PT",3510153,531,"2º turno","presidente",10.7839155158408,117,"Canitar",0.68
"8846",8846,2018,1,"SP","PODE",3510203,162,"nao eleito","presidente",0.333910462527826,118,"Capão Bonito",0.721
"8847",8847,2018,1,"SP","PPL",3510203,3,"nao eleito","presidente",0.00618352708384863,118,"Capão Bonito",0.721
"8848",8848,2018,1,"SP","PSL",3510203,13709,"2º turno","presidente",28.2566575974936,118,"Capão Bonito",0.721
"8849",8849,2018,1,"SP","PSDB",3510302,1643,"nao eleito","presidente",8.3596214511041,119,"Capela do Alto",0.699
"8850",8850,2018,1,"SP","PSTU",3510302,2,"nao eleito","presidente",0.0101760455886842,119,"Capela do Alto",0.699
"8851",8851,2018,1,"SP","DC",3510401,25,"nao eleito","presidente",0.0471351269820321,120,"Capivari",0.75
"8852",8852,2018,1,"SP","PATRIOTA",3510401,166,"nao eleito","presidente",0.312977243160693,120,"Capivari",0.75
"8853",8853,2018,1,"SP","MDB",3510500,693,"nao eleito","presidente",0.561197220737573,121,"Caraguatatuba",0.759
"8854",8854,2018,1,"SP","PATRIOTA",3510609,3300,"nao eleito","presidente",0.827870641449225,122,"Carapicuíba",0.749
"8855",8855,2018,1,"SP","PSOL",3510807,67,"nao eleito","presidente",0.255374294862022,124,"Casa Branca",0.73
"8856",8856,2018,1,"SP","PSTU",3511003,10,"nao eleito","presidente",0.0504184733286276,126,"Castilho",0.731
"8857",8857,2018,1,"SP","MDB",3511102,643,"nao eleito","presidente",0.502661840696065,127,"Catanduva",0.785
"8858",8858,2018,1,"SP","PODE",3511201,14,"nao eleito","presidente",0.171547604460238,128,"Catiguá",0.751
"8859",8859,2018,1,"SP","PODE",3511300,32,"nao eleito","presidente",0.322288246550509,129,"Cedral",0.766
"8860",8860,2018,1,"SP","PT",3511300,438,"2º turno","presidente",4.41132037466009,129,"Cedral",0.766
"8861",8861,2018,1,"SP","REDE",3511300,28,"nao eleito","presidente",0.282002215731695,129,"Cedral",0.766
"8862",8862,2018,1,"SP","PATRIOTA",3511409,83,"nao eleito","presidente",0.421662263767527,130,"Cerqueira César",0.729
"8863",8863,2018,1,"SP","MDB",3511508,207,"nao eleito","presidente",0.419801658926362,131,"Cerquilho",0.782
"8864",8864,2018,1,"SP","NOVO",3511706,229,"nao eleito","presidente",1.25914114477374,133,"Charqueada",0.736
"8865",8865,2018,1,"SP","MDB",3511904,30,"nao eleito","presidente",0.386150083665851,134,"Clementina",0.725
"8866",8866,2018,1,"SP","PDT",3512100,323,"nao eleito","presidente",4.3228051391863,136,"Colômbia",0.71
"8867",8867,2018,1,"SP","PSTU",3512100,3,"nao eleito","presidente",0.0401498929336188,136,"Colômbia",0.71
"8868",8868,2018,1,"SP","MDB",3512209,94,"nao eleito","presidente",0.316978587084809,137,"Conchal",0.708
"8869",8869,2018,1,"SP","PSDB",3512209,1381,"nao eleito","presidente",4.65688754004384,137,"Conchal",0.708
"8870",8870,2018,1,"SP","DC",3512407,7,"nao eleito","presidente",0.026355421686747,139,"Cordeirópolis",0.758
"8871",8871,2018,1,"SP","PPL",3512407,1,"nao eleito","presidente",0.00376506024096386,139,"Cordeirópolis",0.758
"8872",8872,2018,1,"SP","PSOL",3512803,111,"nao eleito","presidente",0.180405668963724,143,"Cosmópolis",0.769
"8873",8873,2018,1,"SP","PT",3512803,6328,"2º turno","presidente",10.2847484072292,143,"Cosmópolis",0.769
"8874",8874,2018,1,"SP","PDT",3512902,224,"nao eleito","presidente",2.45991653854601,144,"Cosmorama",0.722
"8875",8875,2018,1,"SP","PSOL",3512902,6,"nao eleito","presidente",0.0658906215681968,144,"Cosmorama",0.722
"8876",8876,2018,1,"SP","PSTU",3512902,2,"nao eleito","presidente",0.0219635405227323,144,"Cosmorama",0.722
"8877",8877,2018,1,"SP","DC",3513306,0,"nao eleito","presidente",0,148,"Cruzália",0.774
"8878",8878,2018,1,"SP","PSTU",3513306,0,"nao eleito","presidente",0,148,"Cruzália",0.774
"8879",8879,2018,1,"SP","PSDB",3513504,5001,"nao eleito","presidente",3.7962864560402,150,"Cubatão",0.737
"8880",8880,2018,1,"SP","PSL",3513603,5721,"2º turno","presidente",24.3809929682506,151,"Cunha",0.684
"8881",8881,2018,1,"SP","NOVO",3513702,601,"nao eleito","presidente",1.78640430401569,152,"Descalvado",0.76
"8882",8882,2018,1,"SP","PT",3513702,1044,"2º turno","presidente",3.1031715364266,152,"Descalvado",0.76
"8883",8883,2018,1,"SP","MDB",3513850,20,"nao eleito","presidente",0.905387052965143,154,"Dirce Reis",0.741
"8884",8884,2018,1,"SP","PATRIOTA",3513850,4,"nao eleito","presidente",0.181077410593029,154,"Dirce Reis",0.741
