"","ano","turno","sigla_uf","sigla_partido","id_municipio","votos","resultado","cargo","porcentagem","Município","idhm_2010"
"8322",2018,1,"SP","PODE",3542503,11,"nao eleito","presidente",0.169126691266913,"Reginópolis",0.728
"8323",2018,1,"SP","PSDB",3542602,4437,"nao eleito","presidente",7.33728006350046,"Registro",0.754
"8324",2018,1,"SP","PSL",3542602,17734,"2º turno","presidente",29.3259690435243,"Registro",0.754
"8325",2018,1,"SP","PSOL",3542602,126,"nao eleito","presidente",0.208360894298188,"Registro",0.754
"8326",2018,1,"SP","PT",3542602,4702,"2º turno","presidente",7.77549940468316,"Registro",0.754
"8327",2018,1,"SP","NOVO",3542701,94,"nao eleito","presidente",1.05832019815357,"Restinga",0.705
"8328",2018,1,"SP","PATRIOTA",3542701,29,"nao eleito","presidente",0.326503039855888,"Restinga",0.705
"8329",2018,1,"SP","PT",3542701,1369,"2º turno","presidente",15.4131952263004,"Restinga",0.705
"8330",2018,1,"SP","PATRIOTA",3542800,7,"nao eleito","presidente",0.171358629130967,"Ribeira",0.698
"8331",2018,1,"SP","PSDB",3542800,446,"nao eleito","presidente",10.9179926560588,"Ribeira",0.698
"8332",2018,1,"SP","PSTU",3542800,1,"nao eleito","presidente",0.0244798041615667,"Ribeira",0.698
"8333",2018,1,"SP","PT",3543105,601,"2º turno","presidente",10.8679927667269,"Ribeirão Corrente",0.711
"8334",2018,1,"SP","MDB",3543238,14,"nao eleito","presidente",0.553141050967997,"Ribeirão dos Índios",0.721
"8335",2018,1,"SP","NOVO",3543253,173,"nao eleito","presidente",1.88535309503051,"Ribeirão Grande",0.705
"8336",2018,1,"SP","PSTU",3543303,56,"nao eleito","presidente",0.0447355807637003,"Ribeirão Pires",0.784
"8337",2018,1,"SP","PT",3543303,10139,"2º turno","presidente",8.09953666719923,"Ribeirão Pires",0.784
"8338",2018,1,"SP","PPL",3543402,63,"nao eleito","presidente",0.010451574372076,"Ribeirão Preto",0.8
"8339",2018,1,"SP","PSDB",3543402,24288,"nao eleito","presidente",4.02933076744418,"Ribeirão Preto",0.8
"8340",2018,1,"SP","REDE",3543402,3424,"nao eleito","presidente",0.568034772222038,"Ribeirão Preto",0.8
"8341",2018,1,"SP","MDB",3543501,32,"nao eleito","presidente",0.518890870763743,"Riversul",0.664
"8342",2018,1,"SP","NOVO",3543709,165,"nao eleito","presidente",1.60396617089531,"Rincão",0.734
"8343",2018,1,"SP","PSTU",3543709,1,"nao eleito","presidente",0.00972100709633518,"Rincão",0.734
"8344",2018,1,"SP","DC",3543907,64,"nao eleito","presidente",0.0307707101302947,"Rio Claro",0.803
"8345",2018,1,"SP","PSTU",3543907,35,"nao eleito","presidente",0.0168277321025049,"Rio Claro",0.803
"8346",2018,1,"SP","PT",3543907,9148,"2º turno","presidente",4.398288379249,"Rio Claro",0.803
"8347",2018,1,"SP","REDE",3543907,906,"nao eleito","presidente",0.435597865281985,"Rio Claro",0.803
"8348",2018,1,"SP","MDB",3544004,175,"nao eleito","presidente",0.509357627266641,"Rio das Pedras",0.759
"8349",2018,1,"SP","PSDB",3544004,1356,"nao eleito","presidente",3.94679395756323,"Rio das Pedras",0.759
"8350",2018,1,"SP","PT",3544004,2580,"2º turno","presidente",7.50938673341677,"Rio das Pedras",0.759
"8351",2018,1,"SP","PSOL",3544103,227,"nao eleito","presidente",0.483544573437001,"Rio Grande da Serra",0.749
"8352",2018,1,"SP","PSTU",3544103,24,"nao eleito","presidente",0.0511236553413569,"Rio Grande da Serra",0.749
"8353",2018,1,"SP","DC",3544202,0,"nao eleito","presidente",0,"Riolândia",0.703
"8354",2018,1,"SP","PPL",3544202,1,"nao eleito","presidente",0.0106202209005947,"Riolândia",0.703
"8355",2018,1,"SP","PSOL",3544202,9,"nao eleito","presidente",0.0955819881053526,"Riolândia",0.703
"8356",2018,1,"SP","PSL",3544251,3947,"2º turno","presidente",21.4161692892024,"Rosana",0.764
"8357",2018,1,"SP","PODE",3544301,56,"nao eleito","presidente",0.464923204649232,"Roseira",0.737
"8358",2018,1,"SP","PSDB",3544301,1159,"nao eleito","presidente",9.6222498962225,"Roseira",0.737
"8359",2018,1,"SP","PDT",3544400,70,"nao eleito","presidente",2.23000955718382,"Rubiácea",0.721
"8360",2018,1,"SP","PSDB",3544400,301,"nao eleito","presidente",9.58904109589041,"Rubiácea",0.721
"8361",2018,1,"SP","PPL",3544509,1,"nao eleito","presidente",0.0254258835494533,"Rubinéia",0.759
"8362",2018,1,"SP","MDB",3544608,28,"nao eleito","presidente",0.478223740392827,"Sabino",0.728
"8363",2018,1,"SP","PSL",3544707,620,"2º turno","presidente",21.203830369357,"Sagres",0.73
"8364",2018,1,"SP","REDE",3544707,12,"nao eleito","presidente",0.410396716826265,"Sagres",0.73
"8365",2018,1,"SP","PATRIOTA",3544806,15,"nao eleito","presidente",0.221467591909051,"Sales",0.751
"8366",2018,1,"SP","PSOL",3544806,7,"nao eleito","presidente",0.10335154289089,"Sales",0.751
"8367",2018,1,"SP","PSL",3544905,3533,"2º turno","presidente",30.7913543663936,"Sales Oliveira",0.772
"8368",2018,1,"SP","DC",3545001,8,"nao eleito","presidente",0.0390453414027039,"Salesópolis",0.732
"8369",2018,1,"SP","MDB",3545100,17,"nao eleito","presidente",0.307302964569776,"Salmourão",0.719
"8370",2018,1,"SP","PSDB",3545100,673,"nao eleito","presidente",12.1655820679682,"Salmourão",0.719
"8371",2018,1,"SP","PSL",3545100,1383,"2º turno","presidente",25,"Salmourão",0.719
"8372",2018,1,"SP","PSOL",3545100,2,"nao eleito","presidente",0.0361532899493854,"Salmourão",0.719
"8373",2018,1,"SP","DC",3545159,8,"nao eleito","presidente",0.0788954635108481,"Saltinho",0.791
"8374",2018,1,"SP","DC",3545209,48,"nao eleito","presidente",0.0378916456815365,"Salto",0.78
"8375",2018,1,"SP","PODE",3545209,728,"nao eleito","presidente",0.574689959503304,"Salto",0.78
"8376",2018,1,"SP","PT",3545209,8909,"2º turno","presidente",7.03284732035018,"Salto",0.78
"8377",2018,1,"SP","PDT",3545407,363,"nao eleito","presidente",4.17385305277682,"Salto Grande",0.704
"8378",2018,1,"SP","PODE",3545506,30,"nao eleito","presidente",0.631047538914598,"Sandovalina",0.709
"8379",2018,1,"SP","PT",3545506,1123,"2º turno","presidente",23.6222128733698,"Sandovalina",0.709
"8380",2018,1,"SP","PPL",3545605,5,"nao eleito","presidente",0.0336066675628445,"Santa Adélia",0.76
"8381",2018,1,"SP","PSL",3545605,4511,"2º turno","presidente",30.3199354751983,"Santa Adélia",0.76
"8382",2018,1,"SP","PPL",3545704,2,"nao eleito","presidente",0.0295683027794205,"Santa Albertina",0.728
"8383",2018,1,"SP","REDE",3545704,5,"nao eleito","presidente",0.0739207569485512,"Santa Albertina",0.728
"8384",2018,1,"SP","NOVO",3546009,306,"nao eleito","presidente",1.82904961147639,"Santa Branca",0.735
"8385",2018,1,"SP","PSL",3546009,4729,"2º turno","presidente",28.2665869695158,"Santa Branca",0.735
"8386",2018,1,"SP","PATRIOTA",3546207,16,"nao eleito","presidente",0.286686973660634,"Santa Cruz da Conceição",0.79
"8387",2018,1,"SP","PSL",3546207,1919,"2º turno","presidente",34.3845189034223,"Santa Cruz da Conceição",0.79
"8388",2018,1,"SP","PSTU",3546207,1,"nao eleito","presidente",0.0179179358537896,"Santa Cruz da Conceição",0.79
"8389",2018,1,"SP","DC",3546256,0,"nao eleito","presidente",0,"Santa Cruz da Esperança",0.743
"8390",2018,1,"SP","NOVO",3546256,35,"nao eleito","presidente",1.28960943257185,"Santa Cruz da Esperança",0.743
"8391",2018,1,"SP","PSTU",3546256,1,"nao eleito","presidente",0.0368459837877671,"Santa Cruz da Esperança",0.743
"8392",2018,1,"SP","MDB",3546306,159,"nao eleito","presidente",0.517864703774875,"Santa Cruz das Palmeiras",0.728
"8393",2018,1,"SP","PSDB",3546306,1735,"nao eleito","presidente",5.65091359150572,"Santa Cruz das Palmeiras",0.728
"8394",2018,1,"SP","NOVO",3546405,822,"nao eleito","presidente",1.70940170940171,"Santa Cruz do Rio Pardo",0.762
"8395",2018,1,"SP","PSDB",3546405,2327,"nao eleito","presidente",4.83914571505812,"Santa Cruz do Rio Pardo",0.762
"8396",2018,1,"SP","PDT",3546504,356,"nao eleito","presidente",5.03892427459306,"Santa Ernestina",0.738
"8397",2018,1,"SP","PSL",3546504,1835,"2º turno","presidente",25.9731068648266,"Santa Ernestina",0.738
"8398",2018,1,"SP","PSOL",3546504,20,"nao eleito","presidente",0.283085633404105,"Santa Ernestina",0.738
"8399",2018,1,"SP","PDT",3546603,1147,"nao eleito","presidente",3.43002392344498,"Santa Fé do Sul",0.784
"8400",2018,1,"SP","PSL",3546603,10998,"2º turno","presidente",32.8887559808612,"Santa Fé do Sul",0.784
"8401",2018,1,"SP","PSTU",3546603,1,"nao eleito","presidente",0.00299043062200957,"Santa Fé do Sul",0.784
"8402",2018,1,"SP","REDE",3546603,74,"nao eleito","presidente",0.221291866028708,"Santa Fé do Sul",0.784
"8403",2018,1,"SP","PSL",3546801,16214,"2º turno","presidente",29.1241557695071,"Santa Isabel",0.738
"8404",2018,1,"SP","PT",3546900,1317,"2º turno","presidente",13.5285053929122,"Santa Lucia",0.737
"8405",2018,1,"SP","DC",3547007,0,"nao eleito","presidente",0,"Santa Maria da Serra",0.686
"8406",2018,1,"SP","NOVO",3547007,35,"nao eleito","presidente",0.626342161775233,"Santa Maria da Serra",0.686
"8407",2018,1,"SP","PODE",3547106,27,"nao eleito","presidente",0.791788856304985,"Santa Mercedes",0.739
"8408",2018,1,"SP","PSTU",3547106,2,"nao eleito","presidente",0.0586510263929619,"Santa Mercedes",0.739
"8409",2018,1,"SP","PPL",3547205,1,"nao eleito","presidente",0.0459981600735971,"Santana da Ponte Pensa",0.773
"8410",2018,1,"SP","PSL",3547205,592,"2º turno","presidente",27.2309107635695,"Santana da Ponte Pensa",0.773
"8411",2018,1,"SP","REDE",3547304,662,"nao eleito","presidente",0.53062729444204,"Santana de Parnaíba",0.814
"8412",2018,1,"SP","NOVO",3547403,89,"nao eleito","presidente",2.70928462709285,"Santa Rita d'Oeste",0.761
"8413",2018,1,"SP","REDE",3547403,8,"nao eleito","presidente",0.243531202435312,"Santa Rita d'Oeste",0.761
"8414",2018,1,"SP","MDB",3547502,311,"nao eleito","presidente",1.08034876854136,"Santa Rita do Passa Quatro",0.775
"8415",2018,1,"SP","NOVO",3547502,440,"nao eleito","presidente",1.5284677111196,"Santa Rita do Passa Quatro",0.775
"8416",2018,1,"SP","PODE",3547502,102,"nao eleito","presidente",0.354326605759544,"Santa Rita do Passa Quatro",0.775
"8417",2018,1,"SP","PPL",3547502,6,"nao eleito","presidente",0.0208427415152673,"Santa Rita do Passa Quatro",0.775
"8418",2018,1,"SP","PSL",3547502,10143,"2º turno","presidente",35.2346545315594,"Santa Rita do Passa Quatro",0.775
"8419",2018,1,"SP","DC",3547601,4,"nao eleito","presidente",0.0163371998039536,"Santa Rosa do Viterbo",0.77
"8420",2018,1,"SP","PSL",3547601,6580,"2º turno","presidente",26.8746936775037,"Santa Rosa do Viterbo",0.77
"8421",2018,1,"SP","DC",3547650,0,"nao eleito","presidente",0,"Santa Salete",0.772
"8422",2018,1,"SP","REDE",3547650,3,"nao eleito","presidente",0.115163147792706,"Santa Salete",0.772
"8423",2018,1,"SP","PSTU",3547809,227,"nao eleito","presidente",0.0282077982757207,"Santo André",0.815
"8424",2018,1,"SP","PATRIOTA",3547908,18,"nao eleito","presidente",0.237686517892513,"Santo Antonio da Alegria",0.702
"8425",2018,1,"SP","DC",3548005,7,"nao eleito","presidente",0.0304678998911861,"Santo Antonio de Posse",0.702
"8426",2018,1,"SP","PATRIOTA",3548104,10,"nao eleito","presidente",0.13259082471493,"Santo Antonio do Jardim",0.714
"8427",2018,1,"SP","DC",3548302,0,"nao eleito","presidente",0,"Santo Expedito",0.732
"8428",2018,1,"SP","NOVO",3548302,20,"nao eleito","presidente",0.537778972842162,"Santo Expedito",0.732
"8429",2018,1,"SP","REDE",3548302,7,"nao eleito","presidente",0.188222640494757,"Santo Expedito",0.732
"8430",2018,1,"SP","PSOL",3548401,3,"nao eleito","presidente",0.0649772579597141,"Santópolis do Aguapeí",0.74
"8431",2018,1,"SP","NOVO",3548500,15680,"nao eleito","presidente",3.24624911235376,"Santos",0.84
"8432",2018,1,"SP","NOVO",3548609,319,"nao eleito","presidente",2.55752425238515,"São Bento do Sapucaí",0.72
"8433",2018,1,"SP","PPL",3548609,0,"nao eleito","presidente",0,"São Bento do Sapucaí",0.72
"8434",2018,1,"SP","PSTU",3548609,1,"nao eleito","presidente",0.00801731740559609,"São Bento do Sapucaí",0.72
"8435",2018,1,"SP","REDE",3548708,4482,"nao eleito","presidente",0.506785406570345,"São Bernardo do Campo",0.805
"8436",2018,1,"SP","MDB",3548807,959,"nao eleito","presidente",0.456503629656075,"São Caetano do Sul",0.862
"8437",2018,1,"SP","PPL",3548906,43,"nao eleito","presidente",0.0171064618665139,"São Carlos",0.805
"8438",2018,1,"SP","PT",3548906,16249,"2º turno","presidente",6.4642534620694,"São Carlos",0.805
"8439",2018,1,"SP","PSOL",3549003,3,"nao eleito","presidente",0.0899011087803416,"São Francisco",0.723
"8440",2018,1,"SP","PSTU",3549003,0,"nao eleito","presidente",0,"São Francisco",0.723
"8441",2018,1,"SP","PT",3549003,423,"2º turno","presidente",12.6760563380282,"São Francisco",0.723
"8442",2018,1,"SP","PSOL",3549102,179,"nao eleito","presidente",0.188571910159707,"São João da Boa Vista",0.797
"8443",2018,1,"SP","REDE",3549102,366,"nao eleito","presidente",0.385571615186886,"São João da Boa Vista",0.797
"8444",2018,1,"SP","PATRIOTA",3549201,14,"nao eleito","presidente",0.448717948717949,"São João das Duas Pontes",0.72
"8445",2018,1,"SP","PODE",3549409,114,"nao eleito","presidente",0.23686342953313,"São Joaquim da Barra",0.762
"8446",2018,1,"SP","PSDB",3549607,824,"nao eleito","presidente",17.0072239422085,"São José do Barreiro",0.684
"8447",2018,1,"SP","PSL",3549607,950,"2º turno","presidente",19.6078431372549,"São José do Barreiro",0.684
"8448",2018,1,"SP","MDB",3549706,391,"nao eleito","presidente",0.713308400985132,"São José do Rio Pardo",0.774
"8449",2018,1,"SP","PATRIOTA",3549904,2961,"nao eleito","presidente",0.392693591574793,"São José dos Campos",0.807
"8450",2018,1,"SP","PDT",3549953,729,"nao eleito","presidente",4.65012438604325,"São Lourenço da Serra",0.728
"8451",2018,1,"SP","PSTU",3549953,0,"nao eleito","presidente",0,"São Lourenço da Serra",0.728
"8452",2018,1,"SP","PDT",3550001,555,"nao eleito","presidente",4.05909456593286,"São Luís do Paraitinga",0.697
"8453",2018,1,"SP","PATRIOTA",3550209,101,"nao eleito","presidente",0.300478981346503,"São Miguel Arcanjo",0.71
"8454",2018,1,"SP","PDT",3550209,1544,"nao eleito","presidente",4.59346086335644,"São Miguel Arcanjo",0.71
"8455",2018,1,"SP","NOVO",3550308,362403,"nao eleito","presidente",2.90365497749566,"São Paulo",0.805
"8456",2018,1,"SP","PPL",3550308,2676,"nao eleito","presidente",0.0214407185364867,"São Paulo",0.805
"8457",2018,1,"SP","PSL",3550605,21653,"2º turno","presidente",27.3562259955529,"São Roque",0.768
"8458",2018,1,"SP","PSOL",3550605,274,"nao eleito","presidente",0.346169395593289,"São Roque",0.768
"8459",2018,1,"SP","PPL",3550704,17,"nao eleito","presidente",0.0207994322978479,"São Sebastião",0.772
"8460",2018,1,"SP","PSDB",3550803,1285,"nao eleito","presidente",11.1826646941084,"São Sebastião da Grama",0.701
"8461",2018,1,"SP","PODE",3550902,55,"nao eleito","presidente",0.34385745545483,"São Simão",0.766
"8462",2018,1,"SP","REDE",3551108,17,"nao eleito","presidente",0.179818066426909,"Sarapuí",0.707
"8463",2018,1,"SP","MDB",3551207,13,"nao eleito","presidente",0.306748466257669,"Sarutaiá",0.688
"8464",2018,1,"SP","PDT",3551207,132,"nao eleito","presidente",3.11467673430864,"Sarutaiá",0.688
"8465",2018,1,"SP","DC",3551306,1,"nao eleito","presidente",0.024390243902439,"Sebastianópolis do Sul",0.773
"8466",2018,1,"SP","MDB",3551306,22,"nao eleito","presidente",0.536585365853659,"Sebastianópolis do Sul",0.773
"8467",2018,1,"SP","PPL",3551405,1,"nao eleito","presidente",0.0108061378863194,"Serra Azul",0.686
"8468",2018,1,"SP","PSL",3551504,11940,"2º turno","presidente",26.9775638853115,"Serrana",0.729
"8469",2018,1,"SP","PATRIOTA",3551603,29,"nao eleito","presidente",0.0965283094231601,"Serra Negra",0.767
"8470",2018,1,"SP","PSDB",3551702,5201,"nao eleito","presidente",4.34209098271011,"Sertãozinho",0.761
"8471",2018,1,"SP","PSTU",3551702,18,"nao eleito","presidente",0.0150274250507176,"Sertãozinho",0.761
"8472",2018,1,"SP","DC",3551801,1,"nao eleito","presidente",0.00781127948758006,"Sete Barras",0.673
"8473",2018,1,"SP","PSL",3551801,3417,"2º turno","presidente",26.6911420090611,"Sete Barras",0.673
"8474",2018,1,"SP","PATRIOTA",3551900,56,"nao eleito","presidente",0.327677004095963,"Severínia",0.715
"8475",2018,1,"SP","MDB",3552007,35,"nao eleito","presidente",0.493722668923685,"Silveiras",0.678
"8476",2018,1,"SP","PSDB",3552007,861,"nao eleito","presidente",12.1455776555226,"Silveiras",0.678
"8477",2018,1,"SP","PDT",3552106,1390,"nao eleito","presidente",3.44229816740961,"Socorro",0.729
"8478",2018,1,"SP","PATRIOTA",3552205,2825,"nao eleito","presidente",0.397018357004528,"Sorocaba",0.798
"8479",2018,1,"SP","PSOL",3552205,3425,"nao eleito","presidente",0.481340839908145,"Sorocaba",0.798
"8480",2018,1,"SP","NOVO",3552304,102,"nao eleito","presidente",1.15764385427307,"Sud Mennucci",0.747
"8481",2018,1,"SP","PPL",3552304,0,"nao eleito","presidente",0,"Sud Mennucci",0.747
"8482",2018,1,"SP","MDB",3552502,1953,"nao eleito","presidente",0.658944676314094,"Suzano",0.765
"8483",2018,1,"SP","NOVO",3552502,4381,"nao eleito","presidente",1.47815495490632,"Suzano",0.765
"8484",2018,1,"SP","PSTU",3552502,88,"nao eleito","presidente",0.0296913115799489,"Suzano",0.765
"8485",2018,1,"SP","NOVO",3552551,15,"nao eleito","presidente",0.375093773443361,"Suzanápolis",0.699
"8486",2018,1,"SP","PATRIOTA",3552551,33,"nao eleito","presidente",0.825206301575394,"Suzanápolis",0.699
"8487",2018,1,"SP","PDT",3552551,209,"nao eleito","presidente",5.22630657664416,"Suzanápolis",0.699
"8488",2018,1,"SP","PSL",3552551,850,"2º turno","presidente",21.2553138284571,"Suzanápolis",0.699
"8489",2018,1,"SP","PSOL",3552551,6,"nao eleito","presidente",0.150037509377344,"Suzanápolis",0.699
"8490",2018,1,"SP","REDE",3552551,6,"nao eleito","presidente",0.150037509377344,"Suzanápolis",0.699
"8491",2018,1,"SP","PSDB",3552601,665,"nao eleito","presidente",5.33964991167496,"Tabapuã",0.735
"8492",2018,1,"SP","PSL",3552809,58880,"2º turno","presidente",20.3225093881158,"Taboão da Serra",0.769
"8493",2018,1,"SP","MDB",3553005,55,"nao eleito","presidente",0.432016338072422,"Taguaí",0.709
"8494",2018,1,"SP","PSDB",3553401,1499,"nao eleito","presidente",5.39538566749451,"Tanabi",0.748
"8495",2018,1,"SP","MDB",3553609,175,"nao eleito","presidente",1.25277399957048,"Tapiratiba",0.751
"8496",2018,1,"SP","MDB",3553658,44,"nao eleito","presidente",1.42625607779579,"Taquaral",0.759
"8497",2018,1,"SP","PODE",3553658,9,"nao eleito","presidente",0.291734197730956,"Taquaral",0.759
"8498",2018,1,"SP","MDB",3553708,340,"nao eleito","presidente",0.655497503325686,"Taquaritinga",0.748
"8499",2018,1,"SP","PPL",3553708,11,"nao eleito","presidente",0.0212072721664192,"Taquaritinga",0.748
"8500",2018,1,"SP","MDB",3553807,65,"nao eleito","presidente",0.264206162100642,"Taquarituba",0.701
"8501",2018,1,"SP","PSL",3553856,1586,"2º turno","presidente",23.7852429514097,"Taquarivaí",0.679
"8502",2018,1,"SP","PT",3553856,447,"2º turno","presidente",6.70365926814637,"Taquarivaí",0.679
"8503",2018,1,"SP","DC",3553906,3,"nao eleito","presidente",0.0400320256204964,"Tarabaí",0.726
"8504",2018,1,"SP","NOVO",3553906,130,"nao eleito","presidente",1.73472111022151,"Tarabaí",0.726
"8505",2018,1,"SP","PODE",3553906,34,"nao eleito","presidente",0.453696290365626,"Tarabaí",0.726
"8506",2018,1,"SP","PSTU",3553906,1,"nao eleito","presidente",0.0133440085401655,"Tarabaí",0.726
"8507",2018,1,"SP","DC",3553955,3,"nao eleito","presidente",0.0186671644577189,"Tarumã",0.753
"8508",2018,1,"SP","PSDB",3553955,846,"nao eleito","presidente",5.26414037707672,"Tarumã",0.753
"8509",2018,1,"SP","PSDB",3554003,9383,"nao eleito","presidente",8.15430875656134,"Tatuí",0.752
"8510",2018,1,"SP","DC",3554102,94,"nao eleito","presidente",0.0290359149556585,"Taubaté",0.8
"8511",2018,1,"SP","PODE",3554102,917,"nao eleito","presidente",0.283254617173817,"Taubaté",0.8
"8512",2018,1,"SP","PSL",3554300,4937,"2º turno","presidente",21.5495416848538,"Teodoro Sampaio",0.741
"8513",2018,1,"SP","PT",3554300,4023,"2º turno","presidente",17.5600174596246,"Teodoro Sampaio",0.741
"8514",2018,1,"SP","MDB",3554409,63,"nao eleito","presidente",0.731452455590387,"Terra Roxa",0.749
"8515",2018,1,"SP","PSOL",3554409,15,"nao eleito","presidente",0.17415534656914,"Terra Roxa",0.749
"8516",2018,1,"SP","PT",3554409,827,"2º turno","presidente",9.60176477417857,"Terra Roxa",0.749
"8517",2018,1,"SP","REDE",3554409,12,"nao eleito","presidente",0.139324277255312,"Terra Roxa",0.749
"8518",2018,1,"SP","NOVO",3554508,941,"nao eleito","presidente",2.23712050971162,"Tietê",0.778
"8519",2018,1,"SP","PATRIOTA",3554508,106,"nao eleito","presidente",0.252002947959014,"Tietê",0.778
"8520",2018,1,"SP","PDT",3554607,77,"nao eleito","presidente",2.42290748898678,"Timburi",0.71
"8521",2018,1,"SP","PT",3554607,257,"2º turno","presidente",8.08684707363122,"Timburi",0.71
"8522",2018,1,"SP","PODE",3554706,36,"nao eleito","presidente",0.351940561149672,"Torrinha",0.744
"8523",2018,1,"SP","PT",3554706,494,"2º turno","presidente",4.82940658910939,"Torrinha",0.744
"8524",2018,1,"SP","PT",3554755,239,"2º turno","presidente",10.377768128528,"Trabiju",0.722
"8525",2018,1,"SP","REDE",3554755,1,"nao eleito","presidente",0.0434216239687364,"Trabiju",0.722
"8526",2018,1,"SP","PDT",3554805,1495,"nao eleito","presidente",3.89454763331336,"Tremembé",0.785
"8527",2018,1,"SP","PODE",3554805,114,"nao eleito","presidente",0.296975538593795,"Tremembé",0.785
"8528",2018,1,"SP","MDB",3554904,35,"nao eleito","presidente",0.525604445111879,"Três Fronteiras",0.753
"8529",2018,1,"SP","NOVO",3554904,93,"nao eleito","presidente",1.39660609701156,"Três Fronteiras",0.753
"8530",2018,1,"SP","REDE",3554904,14,"nao eleito","presidente",0.210241778044751,"Três Fronteiras",0.753
"8531",2018,1,"SP","NOVO",3555000,1085,"nao eleito","presidente",1.60931474339958,"Tupã",0.771
"8532",2018,1,"SP","PSDB",3555000,3650,"nao eleito","presidente",5.41382379115989,"Tupã",0.771
"8533",2018,1,"SP","MDB",3555109,42,"nao eleito","presidente",0.2640513013957,"Tupi Paulista",0.769
"8534",2018,1,"SP","PSTU",3555109,3,"nao eleito","presidente",0.01886080724255,"Tupi Paulista",0.769
"8535",2018,1,"SP","PSDB",3555208,133,"nao eleito","presidente",5.71551353674259,"Turiúba",0.751
"8536",2018,1,"SP","PT",3555208,140,"2º turno","presidente",6.01633003867641,"Turiúba",0.751
"8537",2018,1,"SP","DC",3555307,1,"nao eleito","presidente",0.0407996736026112,"Turmalina",0.736
"8538",2018,1,"SP","NOVO",3555307,37,"nao eleito","presidente",1.50958792329661,"Turmalina",0.736
"8539",2018,1,"SP","PATRIOTA",3555307,6,"nao eleito","presidente",0.244798041615667,"Turmalina",0.736
"8540",2018,1,"SP","PDT",3555356,172,"nao eleito","presidente",2.91032148900169,"Ubarana",0.7
"8541",2018,1,"SP","PODE",3555356,15,"nao eleito","presidente",0.253807106598985,"Ubarana",0.7
"8542",2018,1,"SP","PSDB",3555356,431,"nao eleito","presidente",7.2927241962775,"Ubarana",0.7
"8543",2018,1,"SP","PODE",3555406,275,"nao eleito","presidente",0.303867403314917,"Ubatuba",0.751
"8544",2018,1,"SP","PSTU",3555406,11,"nao eleito","presidente",0.0121546961325967,"Ubatuba",0.751
"8545",2018,1,"SP","PATRIOTA",3555703,11,"nao eleito","presidente",0.505282498851631,"União Paulista",0.749
"8546",2018,1,"SP","MDB",3555802,24,"nao eleito","presidente",0.266104889677348,"Urânia",0.746
"8547",2018,1,"SP","PATRIOTA",3555802,11,"nao eleito","presidente",0.121964741102118,"Urânia",0.746
"8548",2018,1,"SP","PSTU",3555802,1,"nao eleito","presidente",0.0110877037365562,"Urânia",0.746
"8549",2018,1,"SP","PSL",3555901,698,"2º turno","presidente",34.5715700842001,"Uru",0.712
"8550",2018,1,"SP","MDB",3556008,68,"nao eleito","presidente",0.469062564668552,"Urupês",0.745
"8551",2018,1,"SP","PSL",3556008,4471,"2º turno","presidente",30.8408636269573,"Urupês",0.745
"8552",2018,1,"SP","NOVO",3556206,4287,"nao eleito","presidente",3.35338428203784,"Valinhos",0.819
"8553",2018,1,"SP","NOVO",3556305,197,"nao eleito","presidente",0.929639941484593,"Valparaíso",0.725
"8554",2018,1,"SP","REDE",3556305,39,"nao eleito","presidente",0.184040394507102,"Valparaíso",0.725
"8555",2018,1,"SP","PPL",3556354,4,"nao eleito","presidente",0.0439995600044,"Vargem",0.699
"8556",2018,1,"SP","PSL",3556354,3043,"2º turno","presidente",33.4726652733473,"Vargem",0.699
"8557",2018,1,"SP","PSOL",3556354,11,"nao eleito","presidente",0.1209987900121,"Vargem",0.699
"8558",2018,1,"SP","PT",3556354,454,"2º turno","presidente",4.99395006049939,"Vargem",0.699
"8559",2018,1,"SP","PATRIOTA",3556404,136,"nao eleito","presidente",0.32686807508352,"Vargem Grande do Sul",0.737
"8560",2018,1,"SP","PSTU",3556404,7,"nao eleito","presidente",0.016824092099887,"Vargem Grande do Sul",0.737
"8561",2018,1,"SP","NOVO",3556503,2151,"nao eleito","presidente",1.92189133406599,"Várzea Paulista",0.759
"8562",2018,1,"SP","PATRIOTA",3556503,650,"nao eleito","presidente",0.580766790861411,"Várzea Paulista",0.759
"8563",2018,1,"SP","PODE",3556503,417,"nao eleito","presidente",0.372584233521859,"Várzea Paulista",0.759
"8564",2018,1,"SP","PSDB",3556503,4326,"nao eleito","presidente",3.86522636502533,"Várzea Paulista",0.759
"8565",2018,1,"SP","MDB",3556701,352,"nao eleito","presidente",0.404644211978388,"Vinhedo",0.817
"8566",2018,1,"SP","PSOL",3556701,239,"nao eleito","presidente",0.274744223473963,"Vinhedo",0.817
"8567",2018,1,"SP","PSTU",3556701,49,"nao eleito","presidente",0.0563283135992643,"Vinhedo",0.817
"8568",2018,1,"SP","PSOL",3556800,11,"nao eleito","presidente",0.058940148957831,"Viradouro",0.739
"8569",2018,1,"SP","NOVO",3556909,114,"nao eleito","presidente",1.5077370718159,"Vista Alegre do Alto",0.744
"8570",2018,1,"SP","PT",3556909,753,"2º turno","presidente",9.95900013225764,"Vista Alegre do Alto",0.744
"8571",2018,1,"SP","PSDB",3556958,145,"nao eleito","presidente",6.23119896862914,"Vitória Brasil",0.725
"8572",2018,1,"SP","PSL",3556958,628,"2º turno","presidente",26.9875376020627,"Vitória Brasil",0.725
